gdb_geomattr_data,shape,SampleDate,FieldReplicate,SampleID,FinalID,LifeStageCode,Distinct,BAResult,CollectionMethodCode,record_origin,origin_lastupdatedate,DatabaseCode
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Ironodes,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Microtendipes rydalensis group,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Clinocera,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Eubrianax edwardsii,L,0,7,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Micropsectra,P,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Elmidae,L,0,15,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Glossosoma,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Lopescladius,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Orthocladiinae,L,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Sphaeriidae,X,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Eukiefferiella,L,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Torrenticola,X,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Hemerodromia,L,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Zaitzevia,A,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Drunella doddsii,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Serratella,L,0,12,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Sperchon,X,0,5,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Brillia,L,0,5,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Clinocera,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Gumaga,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Sweltsa,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Stempellinella,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Octogomphus specularis,L,0,6,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Juga,X,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Lebertia,X,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Cordulegaster dorsalis,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Perlodidae,L,1,8,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Gumaga,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Tanytarsini,L,0,14,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Lebertia,X,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Neoplasta,L,0,3,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Zapada oregonensis group,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhyacophila betteni group,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Corynoneura,P,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Leuctridae,L,0,13,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Simulium,P,0,5,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Chironomini,L,0,5,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Tvetenia bavarica group,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Tanytarsini,P,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Diphetor hageni,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Optioservus,L,0,23,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Plecoptera,L,0,5,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Paraleptophlebia,L,0,4,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Thienemanniella,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Nemouridae,L,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Oligochaeta,X,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Zaitzevia,L,0,12,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Sperchonopsis,X,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Cleptelmis addenda,L,0,6,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Lepidostoma,L,0,5,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Calineuria californica,L,0,13,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhyacophila brunnea group,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Taeniopterygidae,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Lepidostoma,L,0,18,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Margaritifera falcata,X,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Brillia,L,0,3,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Dixa,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Neoplasta,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Stempellinella,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Heptageniidae,L,0,7,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ampumixis dispar,A,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Antocha monticola,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Sperchon,X,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Heterlimnius,L,0,5,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Cultus,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Pisidium,X,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Micrasema,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Micrasema,L,0,28,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Juga,X,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ironodes,L,0,22,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Torrenticola,X,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Zapada cinctipes,L,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Plecoptera,L,0,6,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Chloroperlidae,L,0,5,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Baetis tricaudatus,L,0,3,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Helicopsyche,L,0,94,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Octogomphus specularis,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhyacophila hyalinata group,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Wiedemannia,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Rheocricotopus,P,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Lopescladius,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Capniidae,L,0,9,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Yoraperla,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhithrogena,L,0,15,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Elmidae,L,0,5,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Calineuria californica,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Lara,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Nemouridae,L,0,4,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Zaitzevia parvula,A,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Ironodes,L,0,18,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Cleptelmis addenda,L,0,14,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Ostracoda,X,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Cultus,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Lepidostoma,L,0,41,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Parametriocnemus,P,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Paraleptophlebia,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Optioservus,L,0,5,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Dolophilodes,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Simulium,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhyacophila sibirica group,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Calineuria californica,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Stygothrombium,X,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ephemerellidae,L,0,6,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Cinygma,L,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Narpus,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Simulium,L,0,5,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Corynoneura,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Ephemerellidae,L,1,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Drunella,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Hemerodromia,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Wormaldia,L,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Helicopsyche,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Eukiefferiella,L,0,5,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ordobrevia nubifera,A,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rhyacophila nevadensis group,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Glossosoma,L,0,14,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Orthocladiinae,P,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Tanytarsus,P,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Hydropsyche,L,0,56,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Polypedilum,L,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Heptageniidae,L,0,3,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Epeorus,L,0,42,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Pteronarcys,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Hydropsyche,L,0,36,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Micrasema,L,0,5,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Argia,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Atractides,X,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Zapada cinctipes,L,0,10,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Rhithrogena,L,0,8,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Hydropsyche,L,0,30,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Sperchon,X,0,7,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Malenka,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Corydalidae,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Corydalidae,L,0,4,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Parametriocnemus,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Parametriocnemus,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Ordobrevia nubifera,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Tvetenia,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Rheotanytarsus,L,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Optioservus,L,0,45,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Micropsectra/ Tanytarsus,L,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ampumixis dispar,L,0,13,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Neophylax,L,0,8,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Heptageniidae,L,0,4,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Ampumixis dispar,L,0,27,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Helicopsyche,L,0,146,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Rhyacophila,P,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Malenka,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Neoplasta,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Trichoclinocera,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Maruina lanceolata,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Diphetor hageni,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Prostoma,X,0,7,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Plecoptera,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Stempellinella,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Rhithrogena,L,0,7,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Microtendipes rydalensis group,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Gomphidae,L,0,6,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Caudatella hystrix,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Lebertia,X,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Ceratopogonidae,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Corydalidae,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Ampumixis dispar,L,0,30,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Cordulegaster dorsalis,L,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Corynoneura,L,0,2,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Cordulegaster dorsalis,L,0,2,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Rheotanytarsus,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Parametriocnemus,L,0,7,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Isoperla,L,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Cleptelmis addenda,L,0,13,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Chironomini,L,0,15,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Perlodidae,L,0,3,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Ophiogomphus,L,0,4,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Baetis tricaudatus,L,0,11,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Zaitzevia,L,0,19,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Eubrianax edwardsii,L,0,5,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Cladotanytarsus,L,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Cricotopus,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Epeorus,L,0,76,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Turbellaria,X,0,2,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Zaitzevia,L,0,3,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Amiocentrus aspilus,L,0,4,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Torrenticolidae,X,0,3,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Yoraperla,L,0,23,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Rhyacophila,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Rheocricotopus,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Tvetenia,P,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2013-10-23,1,507SHA201_10232013_BMI_TRC_1,Hydropsychidae,L,0,1,BMI_TRC,SWAMP,2015-11-13,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Epeorus,L,0,94,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Eubrianax edwardsii,L,0,6,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2014-10-21,1,507SHA201_10212014_BMI_TRC_1,Cultus,L,0,1,BMI_TRC,SWAMP,2015-10-15,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Tvetenia,P,0,1,BMI_TRC,SWAMP,2015-11-03,SWAMP
,,2012-11-12,1,507SHA201_11122012_BMI_TRC_1,Sweltsa,L,0,5,BMI_TRC,SWAMP,2015-11-03,SWAMP
