X,Y,objectid,stationid,latitude,longitude,stationwaterdepth,stationwaterdepthunits,areaweight,stratum,lab,sampletypecode,sampletypedesc,toxbatch,species,concentration,endpoint,units,statisticaltest,controlvalue,mean,n,stddev,pctcontrol,sigeffect,qacode,qadescription,sqocategory,comment
-118.157,33.728683,424,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,Nautilus Environmental,QA,QA sample,1307-S202 to S203,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,74.76,77,5,10.47,103.64,NSC,A,Acceptable data for analysis,Nontoxic,
-119.07025,33.96886,353,B13-9307,33.96886,-119.07025,755,M,0,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,7.58287544,-88,X,DJX,Control performance criteria not met; Minor deviation in test conditions; Excluded,X,Reported Mean=93; PctContol=104. Data excluded due to control mean less than criterion of 90%.
-118.811417,33.966217,354,B13-9305,33.966217,-118.811417,564,M,1.22474356,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD3B,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,85,5,3.53553391,88.54166667,SC,A,Acceptable data for analysis,Low Toxicity,
-118.83696,33.95007,355,B13-9295,33.95007,-118.83696,681,M,1.22474356,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD5X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,87,5,12.04159458,88.7755102,NSC,A,Acceptable data for analysis,Nontoxic,
-118.519783,33.943783,356,B13-9292,33.943783,-118.519783,48,M,167.9679106,Mid Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD2A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,96,5,4.18330013,97.95918367,NSC,A,Acceptable data for analysis,Nontoxic,
-118.8445,33.94136,357,B13-9290,33.94136,-118.8445,729,M,1.22474356,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD5X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,95,5,7.07106781,96.93877551,NSC,A,Acceptable data for analysis,Nontoxic,
-120.33174,34.39477,358,B13-9464,34.39477,-120.33174,184,M,60.11155358,Outer Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD5X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,95,5,3.53553391,96.93877551,NSC,A,Acceptable data for analysis,Nontoxic,
-119.661999,34.396139,359,B13-9466,34.396139,-119.661999,24,M,141.7264132,Inner Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD3A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,95,92,5,7.58287544,96.84210526,NSC,A,Acceptable data for analysis,Nontoxic,
-119.864848,34.398397,360,B13-9467,34.398397,-119.864848,29,M,19.0790729,Inner Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD3A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,95,93,5,5.70087713,97.89473684,NSC,A,Acceptable data for analysis,Nontoxic,
-117.697303,33.459462,361,B13-8259,33.459462,-117.697303,4,M,0,Marina,Nautilus Environmental,Grab,Single sample,1308-S171 to S178,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,103.27,97,5,5.61,93.87,NSC,A,Acceptable data for analysis,Nontoxic,
-117.116137,32.647856,362,B13-8036,32.647856,-117.116137,12,M,0,Estuaries,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,92,5,7.7,100.17,NSC,A,Acceptable data for analysis,Nontoxic,
-119.08589,34.04245,363,B13-9349,34.04245,-119.08589,563,M,0,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,5.47722558,-88,X,DJX,Control performance criteria not met; Minor deviation in test conditions; Excluded,X,Reported Mean=96; PctContol=108. Data excluded due to control mean less than criterion of 90%.
-117.183684,32.725018,364,B13-8123,32.725018,-117.183684,6,M,0.27843246,Marina,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,92,5,11.36,91.55,NSC,A,Acceptable data for analysis,Nontoxic,
-117.213967,32.712275,365,B13-8105,32.712275,-117.213967,6,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,101,4,4.6,88.99,SC,AC,Acceptable data for analysis; Reduced number of replicates,Nontoxic,
-117.232133,32.712329,366,B13-8106,32.712329,-117.232133,6,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,94,5,12.4,82.54,SC,A,Acceptable data for analysis,Nontoxic,
-117.230108,32.714498,367,B13-8108,32.714498,-117.230108,5,M,0,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,96,5,7.12,84.26,SC,A,Acceptable data for analysis,Nontoxic,
-117.123113,32.657727,368,B13-8050,32.657727,-117.123113,12,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,85,5,17.87,95.22,NSC,A,Acceptable data for analysis,Nontoxic,
-117.173953,32.716092,369,B13-8111,32.716092,-117.173953,12,M,0.27664165,Port,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,95,5,7.33,95.1,NSC,A,Acceptable data for analysis,Nontoxic,
-117.121483,32.647579,370,B13-8031,32.647579,-117.121483,13,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,94,5,9.62,99.02,NSC,A,Acceptable data for analysis,Nontoxic,
-117.225212,32.716887,371,B13-8113,32.716887,-117.225212,5,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,105,5,9.42,92.16,NSC,A,Acceptable data for analysis,Nontoxic,
-117.2304,32.718402,372,B13-8116,32.718402,-117.2304,4,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,105,5,5.04,92.67,NSC,A,Acceptable data for analysis,Nontoxic,
-117.226112,32.718569,373,B13-8117,32.718569,-117.226112,6,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,102,5,19.22,89.29,NSC,A,Acceptable data for analysis,Nontoxic,
-117.178736,32.719885,374,B13-8118,32.719885,-117.178736,11,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S025 to S029,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,100,5,5.96,98.73,NSC,A,Acceptable data for analysis,Nontoxic,
-117.232552,32.711543,375,B13-8102,32.711543,-117.232552,7,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,94,5,12.5,82.66,SC,A,Acceptable data for analysis,Nontoxic,
-117.182983,32.724148,376,B13-8122,32.724148,-117.182983,5,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S025 to S029,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,104,5,9.52,102.88,NSC,A,Acceptable data for analysis,Nontoxic,
-117.182907,32.714963,377,B13-8109,32.714963,-117.182907,12,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S025 to S029,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,99,5,11.12,98.48,NSC,A,Acceptable data for analysis,Nontoxic,
-117.186644,32.726301,378,B13-8124,32.726301,-117.186644,4,M,0.27843246,Marina,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,96,5,12.23,95.81,NSC,A,Acceptable data for analysis,Nontoxic,
-117.202524,32.726737,379,B13-8127,32.726737,-117.202524,4,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,95,5,6.08,94.89,NSC,A,Acceptable data for analysis,Nontoxic,
-117.191922,32.727123,380,B13-8128,32.727123,-117.191922,5,M,0.27843246,Marina,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,95,5,9.99,94.82,NSC,A,Acceptable data for analysis,Nontoxic,
-117.235297,32.756983,381,B13-8129,32.756983,-117.235297,1,M,0.16147762,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S041 to S049,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.5,83,5,7.12,89.16,SC,A,Acceptable data for analysis,Nontoxic,
-117.237919,32.757373,382,B13-8134,32.757373,-117.237919,1,M,0.16147762,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S041 to S049,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.5,90,5,7.37,96.42,NSC,A,Acceptable data for analysis,Nontoxic,
-117.22732,32.757755,383,B13-8136,32.757755,-117.22732,1,M,0.16147762,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S041 to S049,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.5,84,5,7.36,89.75,SC,A,Acceptable data for analysis,Nontoxic,
-117.238223,32.761632,384,B13-8145,32.761632,-117.238223,8,M,0.24563136,Marina,Nautilus Environmental,Grab,Single sample,1308-S171 to S178,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,103.27,95,5,6.25,91.87,NSC,A,Acceptable data for analysis,Nontoxic,
-117.236211,32.762461,385,B13-8146,32.762461,-117.236211,8,M,0.15484929,Marina,Nautilus Environmental,Grab,Single sample,1308-S179 to S186,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.34,91,5,8.01,101.48,NSC,A,Acceptable data for analysis,Nontoxic,
-117.235646,32.767196,386,B13-8151,32.767196,-117.235646,4,M,0.15484929,Marina,Nautilus Environmental,Grab,Single sample,1308-S179 to S186,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.34,94,5,9.73,105.68,NSC,A,Acceptable data for analysis,Nontoxic,
-117.241481,32.767905,387,B13-8152,32.767905,-117.241481,7,M,0.5731956,Bay,Nautilus Environmental,Grab,Single sample,1308-S179 to S186,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.34,99,5,3.28,110.37,NSC,A,Acceptable data for analysis,Nontoxic,
-117.249278,32.780705,388,B13-8156,32.780705,-117.249278,3,M,0.42338717,Marina,Nautilus Environmental,Grab,Single sample,1308-S179 to S186,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.34,91,5,8.64,102.22,NSC,A,Acceptable data for analysis,Nontoxic,
-117.224815,32.724358,389,B13-8121,32.724358,-117.224815,3,M,0,Marina,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,103,5,8.35,90.5,NSC,A,Acceptable data for analysis,Nontoxic,
-117.144218,32.658339,390,B13-8052,32.658339,-117.144218,5,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,90,5,11.69,98.34,NSC,A,Acceptable data for analysis,Nontoxic,
-117.119134,32.671353,391,B13-8065,32.671353,-117.119134,7,M,0.58549264,Port,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,91,5,3.07,92.5,NSC,A,Acceptable data for analysis,Nontoxic,
-117.125316,32.671711,392,B13-8066,32.671711,-117.125316,12,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,95,5,4.87,96.49,NSC,A,Acceptable data for analysis,Nontoxic,
-117.143841,32.675472,393,B13-8068,32.675472,-117.143841,5,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,100,5,8.62,106.22,NSC,A,Acceptable data for analysis,Nontoxic,
-117.127961,32.676137,394,B13-8069,32.676137,-117.127961,12,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,88,5,5.26,89.18,SC,A,Acceptable data for analysis,Nontoxic,
-117.174759,32.680331,395,B13-8073,32.680331,-117.174759,5,M,0.25114157,Marina,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,93,5,10.42,98.84,NSC,A,Acceptable data for analysis,Nontoxic,
-117.136521,32.685488,396,B13-8074,32.685488,-117.136521,10,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,90,5,8.38,101.56,NSC,A,Acceptable data for analysis,Nontoxic,
-117.176237,32.71619,397,B13-8112,32.71619,-117.176237,13,M,0.83119886,Port,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,96,5,5.73,96.02,NSC,A,Acceptable data for analysis,Nontoxic,
-117.149804,32.665184,398,B13-8060,32.665184,-117.149804,4,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,89,5,9.9,97.65,NSC,A,Acceptable data for analysis,Nontoxic,
-117.16178,32.7024,399,B13-8100,32.7024,-117.16178,9,M,0.58549264,Port,Nautilus Environmental,Grab,Single sample,1309-S045 to S048,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,98,5,3.25,97.21,NSC,A,Acceptable data for analysis,Nontoxic,
-117.144097,32.661471,400,B13-8058,32.661471,-117.144097,5,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,98,5,5.34,103.64,NSC,A,Acceptable data for analysis,Nontoxic,
-117.12339,32.660613,401,B13-8056,32.660613,-117.12339,10,M,0.58549264,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,91,4,80.5,102.65,NSC,AC,Acceptable data for analysis; Reduced number of replicates,Nontoxic,
-117.123959,32.670959,402,B13-8064,32.670959,-117.123959,12,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,80,5,11.84,81.97,SC,A,Acceptable data for analysis,Nontoxic,
-117.119769,32.658371,403,B13-8053,32.658371,-117.119769,5,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,94,5,11.03,93.89,NSC,A,Acceptable data for analysis,Nontoxic,
-117.133926,32.68561,404,B13-8075,32.68561,-117.133926,10,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,91,5,10.11,101.77,NSC,A,Acceptable data for analysis,Nontoxic,
-117.133315,32.686389,405,B13-8076,32.686389,-117.133315,10,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,89,5,6.21,99.9,NSC,A,Acceptable data for analysis,Nontoxic,
-117.134088,32.686514,406,B13-8077,32.686514,-117.134088,10,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,85,5,3.7,95.84,NSC,A,Acceptable data for analysis,Nontoxic,
-117.148594,32.686723,407,B13-8078,32.686723,-117.148594,13,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S025 to S029,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,95,5,9.63,94.33,NSC,A,Acceptable data for analysis,Nontoxic,
-117.238244,32.691687,408,B13-8085,32.691687,-117.238244,15,M,0.83119886,Port,Nautilus Environmental,Grab,Single sample,1309-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,113.7,96,5,11.65,84.45,SC,A,Acceptable data for analysis,Nontoxic,
-117.153217,32.691721,409,B13-8087,32.691721,-117.153217,13,M,0.83119886,Port,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,94,5,8.75,99.47,NSC,A,Acceptable data for analysis,Nontoxic,
-117.147582,32.692885,410,B13-8090,32.692885,-117.147582,8,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,94,5,5.45,99.11,NSC,A,Acceptable data for analysis,Nontoxic,
-117.162557,32.695601,411,B13-8093,32.695601,-117.162557,14,M,2.41020261,Bay,Nautilus Environmental,Grab,Single sample,1309-S045 to S048,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,85,5,5.43,84.09,SC,A,Acceptable data for analysis,Nontoxic,
-117.153454,32.696061,412,B13-8095,32.696061,-117.153454,13,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,90,5,10.8,95.02,NSC,A,Acceptable data for analysis,Nontoxic,
-117.158787,32.698521,413,B13-8096,32.698521,-117.158787,14,M,0,Bay,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,97,5,7.42,102.31,NSC,A,Acceptable data for analysis,Nontoxic,
-117.160977,32.699765,414,B13-8098,32.699765,-117.160977,14,M,0,Bay,Nautilus Environmental,Grab,Single sample,1309-S045 to S048,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,93,5,8.18,92.3,NSC,A,Acceptable data for analysis,Nontoxic,
-117.160821,32.702034,415,B13-8099,32.702034,-117.160821,10,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S045 to S048,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,101,5,8.7,99.75,NSC,A,Acceptable data for analysis,Nontoxic,
-117.29913,32.67264,416,B13-9025,32.67264,-117.29913,78,M,167.9679106,Mid Shelf,Los Angeles County Sanitation Districts,QA,QA sample,EohSed719,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,94,95,5,6.12372436,101.0638298,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-117.31932,32.76406,417,B13-9037,32.76406,-117.31932,69,M,167.9679106,Mid Shelf,Los Angeles County Sanitation Districts,QA,QA sample,EohSed719,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,94,95,5,3.53553391,101.0638298,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-117.29913,32.67264,418,B13-9025,32.67264,-117.29913,78,M,167.9679106,Mid Shelf,City of San Diego,QA,QA sample,CSD005,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,84.52,89,5,8.13,105.58,NSC,A,Acceptable data for analysis,Nontoxic,
-117.31932,32.76406,419,B13-9037,32.76406,-117.31932,69,M,167.9679106,Mid Shelf,City of San Diego,QA,QA sample,CSD005,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,84.52,79,5,21.01,93.06,NSC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,420,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Aquatic Bioassay and Consulting Laboratories,QA,QA sample,B13072413,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.37,94,5,2.72,95.64,SC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,421,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Los Angeles County Sanitation Districts,QA,QA sample,mgcSed0814,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,86.27,83,5,3.38,96.09,NSC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,422,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Nautilus Environmental,QA,QA sample,1307-S202 to S203,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,74.76,84,5,6.29,112.7,NSC,A,Acceptable data for analysis,Nontoxic,
-118.157,33.728683,423,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,Los Angeles County Sanitation Districts,QA,QA sample,mgcSed0814,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,86.27,79,5,12.84,91.62,NSC,A,Acceptable data for analysis,Nontoxic,
-117.26429,32.58969,425,B13-9012,32.58969,-117.26429,58,M,167.9679106,Mid Shelf,City of San Diego,QA,QA sample,CSD005,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,84.52,0,5,0,0,SC,A,Acceptable data for analysis,High Toxicity,
-118.157,33.728683,426,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,City of Los Angeles Environmental Monitoring Division,QA,QA sample,CLAEMD2B,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,93,5,7.58287544,94.89795918,NSC,A,Acceptable data for analysis,Nontoxic,
-118.157,33.728683,427,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,QA,QA sample,B13072313E,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,94,5,6.51920241,95.91836735,NSC,A,Acceptable data for analysis,Nontoxic,
-118.157,33.728683,428,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,City of San Diego,QA,QA sample,CSD007,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,100,84,5,6.51920241,84,SC,A,Acceptable data for analysis,Low Toxicity,
-118.157,33.728683,429,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,Nautilus Environmental,QA,QA sample,1307-S200 to S201,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,99,97,5,4.47213596,97.97979798,NSC,A,Acceptable data for analysis,Nontoxic,
-118.157,33.728683,430,B13-8325,33.728683,-118.157,14,M,2.00312386,Bay,Orange County Sanitation Districts,QA,QA sample,OCSD1,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,97,93,5,8.36660027,95.87628866,NSC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,431,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,City of San Diego,QA,QA sample,CSD007,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,100,96,5,2.23606798,96,NSC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,432,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Aquatic Bioassay and Consulting Laboratories,QA,QA sample,B13072313E,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,93,5,4.47213596,94.89795918,SC,A,Acceptable data for analysis,Nontoxic,
-117.933219,33.600301,433,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,QA,QA sample,CLAEMD2B,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,55,5,10,56.12244898,SC,A,Acceptable data for analysis,High Toxicity,
-117.933219,33.600301,434,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Los Angeles County Sanitation Districts,QA,QA sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,8.94427191,-88,X,DX,Control performance criteria not met; Excluded,X,Reported Mean=91; PctContol=102. Data excluded due to control mean less than criterion of 90%.
-117.933219,33.600301,435,B13-9197,33.600301,-117.933219,61,M,2.425876,Canyon Bottom,Nautilus Environmental,QA,QA sample,1307-S200 to S201,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,99,97,5,4.47213596,97.97979798,NSC,A,Acceptable data for analysis,Nontoxic,
